SITE,TRANSECT,YEAR,SP_CODE,mean_wet_weight,median_dry_weight,median_wet_weight,mean_dry_weight,NETWORK,PI,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES,geometry,transect_mean_wet_weight,transect_median_dry_weight,transect_median_wet_weight,transect_mean_dry_weight
NE Appledore,Norwegian Cove,2015,AGCL,11.857072817544562,NA,10.2095352026373,NA,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6108799949288, 42.9903699830174)",0,NA,0,NA
NE Appledore,Norwegian Cove,2015,AGCL,11.857072817544562,NA,10.2095352026373,NA,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6108799949288, 42.9903699830174)",0,NA,0,NA
NE Appledore,Norwegian Cove,2015,AGCL,11.857072817544562,NA,10.2095352026373,NA,KEEN ONE,Byrnes,32,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6108799949288, 42.9903699830174)",23.714145635089125,NA,20.4190704052746,NA
NE Appledore,Norwegian Cove,2015,AGCL,11.857072817544562,NA,10.2095352026373,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6108799949288, 42.9903699830174)",0,NA,0,NA
NE Appledore,Norwegian Cove,2015,AGCL,11.857072817544562,NA,10.2095352026373,NA,KEEN ONE,Byrnes,8,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6108799949288, 42.9903699830174)",71.14243690526737,NA,61.2572112158238,NA
NE Appledore,Norwegian Cove,2015,LADI,78.1368656615882,NA,78.1368656615882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.6108799949288, 42.9903699830174)",NA,NA,NA,NA
NE Appledore,Norwegian Cove,2015,SL,40.428035584149484,3.73132385608346,39.56054627344745,3.73132385608346,KEEN ONE,Byrnes,0,O,14,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108799949288, 42.9903699830174)",565.9924981780928,52.23853398516844,553.8476478282643,52.23853398516844
NE Appledore,Norwegian Cove,2015,SL,40.428035584149484,3.73132385608346,39.56054627344745,3.73132385608346,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108799949288, 42.9903699830174)",0,0,0,0
NE Appledore,Norwegian Cove,2015,SL,40.428035584149484,3.73132385608346,39.56054627344745,3.73132385608346,KEEN ONE,Byrnes,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108799949288, 42.9903699830174)",121.28410675244845,11.19397156825038,118.68163882034236,11.19397156825038
NE Appledore,Norwegian Cove,2015,SL,40.428035584149484,3.73132385608346,39.56054627344745,3.73132385608346,KEEN ONE,Byrnes,32,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108799949288, 42.9903699830174)",282.9962490890464,26.11926699258422,276.92382391413213,26.11926699258422
NE Appledore,Norwegian Cove,2015,SL,40.428035584149484,3.73132385608346,39.56054627344745,3.73132385608346,KEEN ONE,Byrnes,40,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108799949288, 42.9903699830174)",323.42428467319587,29.85059084866768,316.4843701875796,29.85059084866768
NE Appledore,Norwegian Cove,2015,SL,40.428035584149484,3.73132385608346,39.56054627344745,3.73132385608346,KEEN ONE,Byrnes,8,I,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6108799949288, 42.9903699830174)",485.1364270097938,44.77588627300152,474.72655528136943,44.77588627300152
NE Appledore,Norwegian Cove,2016,SL,21.23055306099879,1.73009339310348,15.631878812059348,1.73009339310348,KEEN ONE,Byrnes,0,O,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6115, 42.9906)",191.07497754898912,15.570840537931321,140.68690930853413,15.570840537931321
NE Appledore,Norwegian Cove,2016,SL,21.23055306099879,1.73009339310348,15.631878812059348,1.73009339310348,KEEN ONE,Byrnes,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6115, 42.9906)",63.691659182996375,5.19028017931044,46.895636436178044,5.19028017931044
NE Appledore,Norwegian Cove,2016,SL,21.23055306099879,1.73009339310348,15.631878812059348,1.73009339310348,KEEN ONE,Byrnes,24,I,9,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6115, 42.9906)",191.07497754898912,15.570840537931321,140.68690930853413,15.570840537931321
NE Appledore,Norwegian Cove,2016,SL,21.23055306099879,1.73009339310348,15.631878812059348,1.73009339310348,KEEN ONE,Byrnes,32,O,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6115, 42.9906)",254.7666367319855,20.76112071724176,187.58254574471218,20.76112071724176
NE Appledore,Norwegian Cove,2016,SL,21.23055306099879,1.73009339310348,15.631878812059348,1.73009339310348,KEEN ONE,Byrnes,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6115, 42.9906)",63.691659182996375,5.19028017931044,46.895636436178044,5.19028017931044
NE Appledore,Norwegian Cove,2016,SL,21.23055306099879,1.73009339310348,15.631878812059348,1.73009339310348,KEEN ONE,Byrnes,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6115, 42.9906)",42.46110612199758,3.46018678620696,31.263757624118696,3.46018678620696
