NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,BLADE_LENGTH_CM,WIDTH_CM,STIPE_LENGTH_CM,WET_WEIGHT,DRY_WEIGHT,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,LADI,55,12,3,20.0299350852053,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,LADI,49,25,7,18.3771914550078,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,LADI,44,38,6,13.9153197600135,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,LADI,89,28,8,70.7599334619731,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,67,26,2,51.745052533298,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,31,15,2,12.2931663141554,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,24,11,1.5,7.43826573384457,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,41,24,1,19.6675861529132,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,27,9,3,10.2095352026373,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,30,15,2,11.5777119896528,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,27,9,1,8.9252344660194,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,36,11,3,17.0229956133689,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,34,15,1.5,14.173022048592,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broadway and 42nd,AGCL,11,22,3,2.31223826659055,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,30.5,8.5,0.5,4.31392659388209,0.600511450989833,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,45,21.5,8.5,31.5179290558722,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,32.5,8.2,2,5.2198718358511504,0.702695570090817,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,29.5,19,4,12.658720327133,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,22,12.8,1,6.08345577560913,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,157.2,32.5,6.5,83.6952785579363,6.9206753210111,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,50,25.2,2.5,30.3801499136971,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,32,22.5,0.5,11.9328288365153,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NE Appledore,Broad Cove,AGCL,36,20.2,2,16.1828053488711,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,40.5,10.8,3.5,8.05190944372742,1.00448382267045,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,36.5,19.5,10.2,8.95341868285225,1.09632031711428,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,75.8,12.5,5.5,24.0462614436192,2.47533496529702,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,38.5,25.5,2.4,18.6763296948913,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,84,31,14.5,33.8508497517749,3.28147264028444,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,115.5,36,15.5,56.2656915788692,4.98864383285321,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,30.6,21.2,0.5,10.9516709846712,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,122.6,186,3.5,52.5703050005877,4.71695167779782,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,34.5,17,4,16.6003127987086,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,41,30.5,0.6,19.3042422109282,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,AGCL,23.5,13,0.5,6.60947736431474,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,62.4,11.6,3,16.3164532120039,1.79802065858579,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NE Appledore,Broad Cove,SL,165.1,39.5,4,88.6784556435741,7.25861771977191,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,273,30,10,221.998295794164,15.4662575808063,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,47,19,4,10.4750538976406,1.24776142091266,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,36,12,3,6.49446442437939,0.841365834847094,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,46,15,1.5,9.22856604813865,1.1240195826185,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,30,11.5,2,4.56502829570098,0.629181990710415,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,83,18,6,28.2539520816211,2.82725437496571,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,24.5,7.5,0.5,2.94032480622117,0.437809153917691,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,22,8,1,2.53434197250328,0.387337153039007,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,45,12,2,9.05617060239457,1.10668167395564,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,60,12,1.5,14.6231747097132,1.64273878180243,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,43,11,2,8.3809048870317,1.03819790400211,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,17,NW Appledore,Larus Ledge,SL,15,8,1,1.32741897524071,0.227281046050879,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,AGCL,32,20.5,2.5,13.4054618990409,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,71,19,2.5,20.0904771169428,2.1344553095429,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,195,33,9,123.887409182724,9.56219687225463,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,115,18,8,50.2894772245625,4.54759283675719,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,29,13.5,3,4.56502829570098,0.629181990710415,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,62,15,3,16.1390443103315,1.78188916035218,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,21,6.5,1,2.34133431168194,0.36285230239974,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,22,11,1.5,2.6333533818304,0.399769497880849,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,AGCL,26,18,5,10.8831569061471,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,60,11.5,3,15.2647983488893,1.7019321102378,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,47,14,4,10.4750538976406,1.24776142091266,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,114,20,4,46.7046314575628,4.27863888460453,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,AGCL,50,26.5,4,32.0944527164604,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,AGCL,32,19,5,15.3633305066326,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,16,NW Appledore,Sandpiper Beach,SL,27,9.5,2,3.83053508639483,0.544469584490819,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,127,36,11,61.7348993454941,5.38509467423255,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,155,31,9,83.9688005665554,6.93931461178764,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,111,30,10,48.8415842317082,4.43938360694087,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,111,25,4,44.6097473851182,4.1197996132799,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,24,10,1,2.94032480622117,0.437809153917691,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,190,26,12,121.731326010547,9.42479964743851,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,38,9,3,7.09981520686736,0.905504161422116,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,45,6,3,9.40238645341784,1.14144329864635,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,33,11,2,5.35544381569756,0.717706570525931,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,29,10,2,4.31392659388209,0.600511450989833,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,42,9,2,8.05190944372742,1.00448382267045,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,46,23,1,24.48710141818,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,48,25,1,26.558501999437,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,24,14,1,7.15670959685683,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,37,21,1,16.1828053488711,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,41,23,1,19.6675861529132,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,AGCL,28,19,1,9.5568821965881,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,8 Ball,SL,31,9,10,7.09981520686736,0.905504161422116,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,60,15,3,15.2647983488893,1.7019321102378,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,45,9,10,11.9837440598351,1.39413155077663,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,43,18,4,9.05617060239457,1.10668167395564,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,110,35,11,48.8415842317082,4.43938360694087,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,67,11,3,18.4175102290239,1.9868266916035,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,40,10,2,7.41133506222972,0.938132480556238,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,33,15,2,5.35544381569756,0.717706570525931,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,30,11,2,4.56502829570098,0.629181990710415,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,41,17,2,7.72870979449003,0.971127217784924,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,57,15,1,13.1733095452375,1.50725484154327,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,20,10,1,2.1550680863764198,0.338884034608777,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,AGCL,36,18,1,15.3633305066326,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,AGCL,46,30,3,26.558501999437,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,AGCL,50,32,3,30.9464939694369,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,AGCL,40,35,3,20.5903688504319,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2017,8,15,NW Appledore,North Head,SL,66,19,3.5,18.1837367006871,1.96601416677378,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
